City_ID,City,Cloudiness,Country,Current Description,Humidity,Lat,Lng,Max Temp,Rain (inches),Snow (inches),Wind Speed
0,bengkulu,100,ID,overcast clouds,88,-3.8004,102.2655,75.74,0.0,0.0,3.02
1,barrow,90,US,haze,77,71.2906,-156.7887,-3.98,0.0,0.0,3.44
2,knin,97,HR,overcast clouds,93,44.0439,16.2,45.59,0.0,0.0,6.4
3,pacific grove,1,US,clear sky,68,36.6177,-121.9166,56.88,0.0,0.0,5.01
4,yenagoa,33,NG,scattered clouds,89,4.9247,6.2642,78.78,0.0,0.0,4.25
5,albany,88,US,overcast clouds,79,42.6001,-73.9662,37.31,0.0,0.0,2.77
6,ushuaia,75,AR,broken clouds,87,-54.8,-68.3,46.06,0.0,0.0,16.11
7,east london,96,ZA,overcast clouds,54,-33.0153,27.9116,79.02,0.0,0.0,11.65
8,adrar,97,MR,overcast clouds,14,20.5022,-10.0711,66.49,0.0,0.0,10.8
9,honningsvag,100,NO,overcast clouds,73,70.9821,25.9704,28.49,0.0,0.0,15.23
10,hithadhoo,99,MV,overcast clouds,75,-0.6,73.0833,81.21,0.0,0.0,8.66
11,cayenne,0,GF,clear sky,90,4.9333,-52.3333,79.09,0.0,0.0,2.3
12,somerset east,43,ZA,scattered clouds,63,-32.7217,25.588,69.91,0.0,0.0,10.11
13,carnarvon,0,AU,clear sky,60,-24.8667,113.6333,75.27,0.0,0.0,21.85
14,ternate,78,ID,broken clouds,81,0.8,127.4,82.74,0.0,0.0,6.58
15,calama,21,CL,few clouds,36,-22.4667,-68.9333,59.49,0.0,0.0,24.16
16,arlit,73,NE,broken clouds,12,18.7369,7.3853,65.91,0.0,0.0,7.94
17,tosya,81,TR,broken clouds,69,41.0155,34.0401,42.67,0.0,0.0,3.74
18,thompson,90,CA,light snow,85,55.7435,-97.8558,14.16,0.0,0.0,9.22
19,richards bay,34,ZA,scattered clouds,89,-28.783,32.0377,74.91,0.0,0.0,14.41
20,rikitea,67,PF,broken clouds,69,-23.1203,-134.9692,76.33,0.0,0.0,18.14
21,shakiso,40,ET,scattered clouds,39,5.75,38.9167,48.96,0.0,0.0,4.81
22,vilhena,82,BR,heavy intensity rain,95,-12.7406,-60.1458,71.08,4.21,4.21,2.26
23,ribeira brava,28,PT,scattered clouds,69,32.65,-17.0667,65.03,0.0,0.0,9.78
24,renukut,0,IN,clear sky,60,24.2,83.0333,54.45,0.0,0.0,2.77
25,airai,74,TL,broken clouds,71,-8.9266,125.4092,70.3,0.0,0.0,1.88
26,ocos,4,GT,clear sky,75,14.5094,-92.1933,86.5,0.0,0.0,5.61
27,bodden town,20,KY,few clouds,83,19.2833,-81.25,80.6,0.0,0.0,3.0
28,hobart,75,AU,broken clouds,62,-42.8794,147.3294,59.25,0.0,0.0,1.01
29,lorengau,100,PG,moderate rain,86,-2.0226,147.2712,81.73,2.3,2.3,16.87
30,jamestown,40,US,scattered clouds,79,42.097,-79.2353,46.04,0.0,0.0,1.99
31,bethel,1,US,clear sky,80,41.3712,-73.414,41.67,0.0,0.0,0.0
32,sechura,90,PE,overcast clouds,72,-5.5569,-80.8222,71.58,0.0,0.0,16.89
33,mataura,100,NZ,overcast clouds,83,-46.1927,168.8643,56.48,0.0,0.0,6.29
34,omsukchan,59,RU,broken clouds,77,62.5333,155.8,-23.78,0.0,0.0,2.93
35,hambantota,70,LK,broken clouds,86,6.1241,81.1185,76.32,0.0,0.0,13.56
36,gryazi,3,RU,clear sky,62,52.4966,39.9359,25.75,0.0,0.0,7.63
37,egvekinot,35,RU,scattered clouds,81,66.3167,-179.1667,-22.99,0.0,0.0,5.68
38,linxia,100,CN,overcast clouds,56,35.6003,103.2064,29.34,0.0,0.0,2.95
39,oriximina,67,BR,broken clouds,81,-1.7656,-55.8661,79.5,0.0,0.0,2.62
40,novyy yegorlyk,51,RU,broken clouds,76,46.3927,41.8716,37.85,0.0,0.0,7.67
41,khatanga,100,RU,overcast clouds,100,71.9667,102.5,-43.71,0.0,0.0,5.03
42,santa isabel,4,BR,clear sky,96,-23.3156,-46.2214,67.66,0.0,0.0,2.75
43,mildura,1,AU,clear sky,40,-34.2,142.15,71.08,0.0,0.0,6.91
44,rongcheng,5,CN,clear sky,77,30.634,117.8517,49.62,0.0,0.0,2.48
45,saint-philippe,92,RE,overcast clouds,74,-21.3585,55.7679,74.75,0.0,0.0,7.54
46,punta arenas,20,CL,few clouds,71,-53.15,-70.9167,51.91,0.0,0.0,13.8
47,codrington,58,AU,broken clouds,51,-38.2667,141.9667,63.99,0.0,0.0,10.89
48,hilo,75,US,broken clouds,32,19.7297,-155.09,78.53,0.0,0.0,9.22
49,hirara,20,JP,few clouds,64,24.8,125.2833,73.26,0.0,0.0,11.5
50,port alfred,91,ZA,overcast clouds,70,-33.5906,26.891,74.21,0.0,0.0,7.02
51,cape town,75,ZA,broken clouds,84,-33.9258,18.4232,63.12,0.0,0.0,12.66
52,dunedin,100,NZ,overcast clouds,70,-45.8742,170.5036,59.81,0.0,0.0,4.0
53,bandarbeyla,4,SO,clear sky,78,9.4942,50.8122,74.98,0.0,0.0,17.13
54,iqaluit,75,CA,light snow,72,63.7506,-68.5145,2.93,0.0,0.0,10.36
55,salym,99,RU,overcast clouds,89,60.0625,71.4789,11.05,0.0,0.0,11.21
56,dikson,100,RU,overcast clouds,81,73.5069,80.5464,-14.66,0.0,0.0,3.11
57,arraial do cabo,51,BR,broken clouds,79,-22.9661,-42.0278,72.99,0.0,0.0,5.77
58,bluff,100,NZ,overcast clouds,70,-46.6,168.3333,56.8,0.0,0.0,12.71
59,hermanus,31,ZA,scattered clouds,86,-34.4187,19.2345,63.81,0.0,0.0,10.6
60,cherskiy,100,RU,overcast clouds,97,68.75,161.3,-31.29,0.0,0.0,3.67
61,tocopilla,24,CL,few clouds,66,-22.092,-70.1979,64.94,0.0,0.0,4.21
62,kaitangata,100,NZ,overcast clouds,82,-46.2817,169.8464,56.93,0.0,0.0,12.1
63,pevek,100,RU,overcast clouds,96,69.7008,170.3133,-29.16,0.0,0.0,2.91
64,kloulklubed,65,PW,broken clouds,78,7.0419,134.2556,84.7,0.0,0.0,7.85
65,pozzallo,100,IT,light rain,88,36.7305,14.8499,56.05,0.34,0.34,30.87
66,puerto ayora,79,EC,broken clouds,90,-0.7393,-90.3518,69.03,0.0,0.0,10.51
67,ponta do sol,30,PT,scattered clouds,67,32.6667,-17.1,65.03,0.0,0.0,8.57
68,lagoa,4,PT,clear sky,79,39.05,-27.9833,63.3,0.0,0.0,17.27
69,tuktoyaktuk,75,CA,broken clouds,77,69.4541,-133.0374,-11.2,0.0,0.0,5.75
70,indramayu,100,ID,overcast clouds,81,-6.3264,108.32,79.65,0.0,0.0,8.55
71,alofi,58,NU,light rain,65,-19.0595,-169.9187,84.09,0.62,0.62,9.22
72,kapaa,90,US,moderate rain,84,22.0752,-159.319,80.58,1.27,1.27,1.01
73,yellowknife,20,CA,few clouds,87,62.456,-114.3525,-10.59,0.0,0.0,10.36
74,alpena,75,US,broken clouds,96,45.0617,-83.4327,37.54,0.0,0.0,3.0
75,lanzhou,100,CN,overcast clouds,62,36.0564,103.7922,27.68,0.0,0.0,3.69
76,seminole,1,US,clear sky,86,28.7086,-81.2081,76.62,0.0,0.0,6.91
77,bissendorf,28,DE,scattered clouds,95,52.2333,8.1667,33.08,0.0,0.0,1.88
78,kushmurun,100,KZ,overcast clouds,85,52.4503,64.6311,12.2,0.0,0.0,4.16
79,beyneu,100,KZ,overcast clouds,96,45.3167,55.2,36.88,0.0,0.0,18.92
80,lebu,47,CL,scattered clouds,92,-37.6167,-73.65,55.69,0.0,0.0,8.81
81,college,90,US,light snow,82,64.8569,-147.8028,10.35,0.0,0.0,3.44
82,mangaratiba,68,BR,broken clouds,81,-22.9597,-44.0406,75.02,0.0,0.0,1.83
83,kruisfontein,18,ZA,light rain,95,-34.0033,24.7314,67.89,0.11,0.11,8.41
84,pangnirtung,60,CA,broken clouds,89,66.1451,-65.7125,-11.78,0.0,0.0,4.61
85,san ignacio,75,BZ,broken clouds,83,17.1561,-89.0714,78.94,0.0,0.0,0.0
86,praia da vitoria,40,PT,scattered clouds,94,38.7333,-27.0667,63.75,0.0,0.0,10.85
87,yar-sale,100,RU,light snow,94,66.8333,70.8333,11.52,0.0,0.0,15.14
88,lompoc,1,US,clear sky,62,34.6391,-120.4579,62.91,0.0,0.0,8.05
89,erdenet,7,MN,clear sky,52,49.0333,104.0833,4.95,0.0,0.0,4.32
90,kalga,51,RU,broken clouds,94,50.9251,118.898,-2.11,0.0,0.0,3.56
91,burnie,96,AU,overcast clouds,54,-41.0667,145.9167,61.0,0.0,0.0,9.22
92,mar del plata,100,AR,overcast clouds,89,-38.0023,-57.5575,69.1,0.0,0.0,4.0
93,tiksi,100,RU,overcast clouds,90,71.6872,128.8694,-4.02,0.0,0.0,10.25
94,sitka,90,US,light rain,86,57.0531,-135.33,33.69,0.51,0.51,5.75
95,los llanos de aridane,75,ES,broken clouds,71,28.6585,-17.9182,62.35,0.0,0.0,15.01
96,ostrovnoy,100,RU,overcast clouds,75,68.0531,39.5131,21.63,0.0,0.0,28.27
97,saint george,1,US,clear sky,28,37.1041,-113.5841,44.64,0.0,0.0,5.99
98,rosarito,84,MX,broken clouds,64,32.3333,-117.0333,61.92,0.0,0.0,4.47
99,provideniya,5,RU,clear sky,87,64.3833,-173.3,-7.65,0.0,0.0,10.33
100,mayo,90,US,overcast clouds,81,38.8876,-76.5119,51.12,0.0,0.0,1.01
101,vaini,40,TO,scattered clouds,79,-21.2,-175.2,86.16,0.0,0.0,9.22
102,eureka,93,US,overcast clouds,72,40.8021,-124.1637,50.94,0.0,0.0,2.3
103,cabo san lucas,40,MX,scattered clouds,62,22.8909,-109.9124,78.1,0.0,0.0,5.99
104,qaqortoq,100,GL,overcast clouds,80,60.7167,-46.0333,28.9,0.0,0.0,2.57
105,odweyne,56,SO,broken clouds,66,9.4092,45.064,60.37,0.0,0.0,13.65
106,busselton,56,AU,broken clouds,71,-33.65,115.3333,63.05,0.0,0.0,6.24
107,victoria,83,HK,broken clouds,75,22.2855,114.1577,70.25,0.0,0.0,1.99
108,ueki,20,JP,few clouds,71,32.9,130.6833,56.53,0.0,0.0,3.44
109,asau,100,RO,overcast clouds,87,46.4333,26.4,40.39,0.0,0.0,3.94
110,tasiilaq,100,GL,overcast clouds,78,65.6145,-37.6368,33.96,0.0,0.0,13.24
111,kendari,74,ID,broken clouds,73,-3.945,122.4989,83.12,0.0,0.0,4.18
112,namatanai,97,PG,light rain,69,-3.6667,152.4333,85.46,0.1,0.1,7.05
113,meulaboh,93,ID,overcast clouds,87,4.1363,96.1285,76.96,0.0,0.0,2.98
114,havelock,98,US,overcast clouds,90,34.8791,-76.9013,67.98,0.0,0.0,3.0
115,hofn,76,IS,broken clouds,77,64.2539,-15.2082,37.02,0.0,0.0,8.46
116,coahuayana,24,MX,few clouds,69,18.7333,-103.6833,89.08,0.0,0.0,4.43
117,wakkanai,75,JP,moderate rain,76,45.4094,141.6739,44.58,1.15,1.15,12.66
118,hasaki,0,JP,clear sky,58,35.7333,140.8333,45.0,0.0,0.0,6.4
119,ruwi,49,OM,scattered clouds,63,23.5996,58.5507,68.86,0.0,0.0,3.91
120,bang saphan,59,TH,broken clouds,79,11.2126,99.5117,78.75,0.0,0.0,3.94
121,meadow lake,44,US,scattered clouds,36,34.8014,-106.5436,39.96,0.0,0.0,31.07
122,upernavik,39,GL,scattered clouds,90,72.7868,-56.1549,-1.88,0.0,0.0,9.98
123,christchurch,75,NZ,broken clouds,83,-43.5333,172.6333,64.6,0.0,0.0,4.0
124,chuy,74,UY,broken clouds,83,-33.6971,-53.4616,61.0,0.0,0.0,5.82
125,fortuna,86,US,overcast clouds,71,40.5982,-124.1573,50.67,0.0,0.0,1.99
126,bambous virieux,40,MU,scattered clouds,83,-20.3428,57.7575,74.21,0.0,0.0,4.61
127,buala,100,SB,moderate rain,81,-8.145,159.5921,83.21,1.6,1.6,9.84
128,sterling,90,US,overcast clouds,72,39.0062,-77.4286,50.97,0.0,0.0,1.01
129,bonavista,90,CA,overcast clouds,69,48.6499,-53.1147,24.12,0.0,0.0,18.39
130,okhotsk,48,RU,scattered clouds,86,59.3833,143.3,-12.14,0.0,0.0,10.07
131,banda aceh,81,ID,broken clouds,86,5.5577,95.3222,77.76,0.0,0.0,11.25
132,ankang,100,CN,overcast clouds,90,32.68,109.0172,46.18,0.0,0.0,3.11
133,goma,93,CD,overcast clouds,89,-1.6792,29.2228,62.91,0.0,0.0,2.73
134,bahir dar,0,ET,clear sky,29,11.5936,37.3908,56.19,0.0,0.0,4.07
135,taos,1,US,clear sky,47,36.4072,-105.5731,23.4,0.0,0.0,13.0
136,tazovskiy,100,RU,light snow,95,67.4667,78.7,1.89,0.0,0.0,18.97
137,ahipara,82,NZ,light rain,70,-35.1667,173.1667,75.16,0.77,0.77,9.69
138,glace bay,20,CA,few clouds,88,46.1969,-59.957,22.59,0.0,0.0,5.01
139,anadyr,40,RU,mist,75,64.75,177.4833,-14.01,0.0,0.0,8.01
140,matay,100,EG,overcast clouds,45,28.419,30.7792,60.71,0.0,0.0,4.27
141,vao,96,NC,overcast clouds,85,-22.6667,167.4833,78.62,0.0,0.0,15.41
142,takoradi,8,GH,clear sky,85,4.8845,-1.7554,79.56,0.0,0.0,7.49
143,tottori,75,JP,broken clouds,81,35.5,134.2333,50.07,0.0,0.0,6.91
144,coihaique,75,CL,broken clouds,37,-45.5752,-72.0662,67.95,0.0,0.0,6.91
145,agadez,98,NE,overcast clouds,13,19.75,10.25,60.44,0.0,0.0,7.52
146,camacha,40,PT,scattered clouds,59,33.0833,-16.3333,62.02,0.0,0.0,13.8
147,tumut,62,AU,broken clouds,59,-35.3,148.2167,68.99,0.0,0.0,3.02
148,charlestown,89,AU,overcast clouds,61,-32.95,151.6667,70.02,0.0,0.0,13.0
149,port hedland,40,AU,scattered clouds,79,-20.3167,118.5667,84.25,0.0,0.0,8.05
150,gualaquiza,73,EC,light rain,99,-3.4,-78.55,65.88,0.97,0.97,1.92
151,lahat,100,ID,overcast clouds,96,-3.8,103.5333,73.11,0.0,0.0,1.12
152,longonjo,97,AO,overcast clouds,92,-12.9067,15.2533,64.26,0.0,0.0,2.62
153,ribeira grande,3,PT,clear sky,76,38.5167,-28.7,64.09,0.0,0.0,13.89
154,butaritari,88,KI,overcast clouds,76,3.0707,172.7902,82.76,0.0,0.0,12.06
155,volgorechensk,25,RU,scattered clouds,97,57.4393,41.1555,-9.71,0.0,0.0,6.71
156,ixtapa,75,MX,broken clouds,69,20.7,-105.2,79.83,0.0,0.0,6.91
157,eydhafushi,56,MV,broken clouds,76,5.1033,73.0708,82.94,0.0,0.0,16.73
158,mount isa,0,AU,clear sky,9,-20.7333,139.5,87.57,0.0,0.0,9.22
159,pochutla,35,MX,scattered clouds,78,15.7432,-96.4661,82.22,0.0,0.0,5.79
160,gamba,99,GA,light rain,89,-2.65,10.0,77.02,0.19,0.19,3.98
161,hervey bay,1,AU,clear sky,47,-25.2986,152.8535,85.01,0.0,0.0,5.01
162,pisco,90,PE,overcast clouds,83,-13.7,-76.2167,68.05,0.0,0.0,17.27
163,kodiak,1,US,clear sky,50,57.79,-152.4072,27.91,0.0,0.0,26.46
164,poya,90,NC,overcast clouds,56,-21.35,165.15,88.68,0.0,0.0,2.66
165,yurino,22,RU,few clouds,94,56.2942,46.3039,0.72,0.0,0.0,5.7
166,bredasdorp,48,ZA,scattered clouds,82,-34.5322,20.0403,63.72,0.0,0.0,10.36
167,nushki,5,PK,clear sky,15,29.5542,66.0215,47.71,0.0,0.0,2.08
168,falavarjan,58,IR,broken clouds,36,32.5553,51.5097,27.61,0.0,0.0,1.63
169,tignoan,75,PH,broken clouds,85,14.5647,121.6197,83.75,0.0,0.0,17.52
170,qaanaaq,67,GL,broken clouds,76,77.484,-69.3632,-3.66,0.0,0.0,6.73
171,nikolskoye,100,RU,overcast clouds,82,59.7035,30.7861,19.29,0.0,0.0,10.96
172,isla vista,1,US,clear sky,57,34.4133,-119.861,62.67,0.0,0.0,4.61
173,revelstoke,90,CA,light snow,86,50.9832,-118.2023,30.22,0.0,0.0,24.16
174,santiago del estero,37,AR,scattered clouds,41,-27.7951,-64.2615,76.8,0.0,0.0,16.96
175,aklavik,75,CA,broken clouds,85,68.2191,-135.0107,-0.4,0.0,0.0,11.5
176,mizan teferi,29,ET,scattered clouds,54,6.9833,35.5833,63.36,0.0,0.0,3.24
177,kalabo,99,ZM,overcast clouds,80,-14.97,22.6814,71.02,0.0,0.0,3.06
178,yulara,0,AU,clear sky,13,-25.2406,130.9889,84.04,0.0,0.0,8.05
179,jurm,2,AF,clear sky,20,36.8648,70.8342,35.89,0.0,0.0,5.61
180,muriti,99,TZ,overcast clouds,66,-1.9833,32.9167,75.06,0.0,0.0,5.7
181,torbay,20,CA,few clouds,74,47.6666,-52.7314,23.68,0.0,0.0,20.71
182,portland,90,US,light rain,87,45.5234,-122.6762,47.44,0.18,0.18,3.0
183,marawi,99,PH,overcast clouds,85,7.9986,124.2928,70.65,0.0,0.0,1.3
184,kuryk,81,KZ,broken clouds,82,43.2,51.65,45.91,0.0,0.0,12.64
185,brainerd,90,US,overcast clouds,74,46.358,-94.2008,27.23,0.0,0.0,0.0
186,severo-kurilsk,63,RU,broken clouds,87,50.6789,156.125,34.45,0.0,0.0,4.9
187,castro,0,BR,clear sky,64,-24.7911,-50.0119,61.45,0.0,0.0,4.32
188,tessalit,100,ML,overcast clouds,9,20.1986,1.0114,68.45,0.0,0.0,9.31
189,bluefield,90,US,overcast clouds,92,37.2698,-81.2223,57.76,0.0,0.0,4.61
190,saint anthony,90,US,snow,93,45.0205,-93.218,30.24,0.0,0.0,3.0
191,hovd,1,MN,clear sky,61,48.0056,91.6419,5.97,0.0,0.0,0.94
192,saint-pierre,0,RE,clear sky,63,-21.3393,55.4781,74.84,0.0,0.0,5.75
193,souillac,40,MU,scattered clouds,83,-20.5167,57.5167,74.35,0.0,0.0,4.61
194,kalengwa,37,ZM,scattered clouds,64,-13.4659,25.0027,67.87,0.0,0.0,2.48
195,amahai,86,ID,overcast clouds,68,-3.3333,128.9167,84.47,0.0,0.0,2.04
196,vanimo,100,PG,overcast clouds,69,-2.6741,141.3028,85.5,0.0,0.0,7.07
197,mongo,31,TD,scattered clouds,18,12.1844,18.693,74.66,0.0,0.0,7.4
198,chapais,100,CA,overcast clouds,94,49.7834,-74.8492,19.18,0.0,0.0,7.52
199,todi,100,IT,light rain,60,42.7799,12.4046,42.22,0.42,0.42,3.49
200,terrace,90,CA,light snow,100,54.5163,-128.6035,33.71,5.98,5.98,10.36
201,avera,98,US,overcast clouds,95,33.194,-82.5271,58.66,0.0,0.0,4.41
202,sao filipe,57,CV,broken clouds,69,14.8961,-24.4956,74.71,0.0,0.0,10.38
203,faya,5,SA,clear sky,37,18.3851,42.4509,45.12,0.0,0.0,6.42
204,milkovo,100,RU,overcast clouds,93,54.7167,158.6167,14.72,0.0,0.0,0.72
205,ulaanbaatar,40,MN,scattered clouds,76,47.9077,106.8832,-14.67,0.0,0.0,4.47
206,carnot,84,CF,broken clouds,34,4.9409,15.8665,72.73,0.0,0.0,0.78
207,new norfolk,89,AU,overcast clouds,56,-42.7826,147.0587,58.91,0.0,0.0,1.99
208,apomu,52,NG,broken clouds,92,7.3333,4.1833,71.29,0.0,0.0,1.66
209,hornepayne,94,CA,overcast clouds,94,49.2138,-84.7705,22.93,0.0,0.0,5.14
210,clyde river,40,CA,scattered clouds,77,70.4692,-68.5914,-10.97,0.0,0.0,11.5
211,montgomery,90,US,overcast clouds,69,39.1501,-77.1997,49.86,0.0,0.0,1.99
212,port elizabeth,90,ZA,mist,100,-33.918,25.5701,70.11,0.0,0.0,11.5
213,bar harbor,90,US,overcast clouds,90,44.3876,-68.2039,27.91,0.0,0.0,4.61
214,makakilo city,90,US,overcast clouds,67,21.3469,-158.0858,80.92,0.0,0.0,11.5
215,itapirapua,99,BR,overcast clouds,72,-15.8233,-50.6133,78.12,0.0,0.0,1.36
216,monterey,0,US,clear sky,46,36.2505,-121.2516,51.57,0.0,0.0,7.63
217,cervo,100,ES,overcast clouds,82,43.6702,-7.4101,54.97,0.0,0.0,10.45
218,springfield,20,US,light rain,80,37.2153,-93.2982,71.62,0.14,0.14,11.99
219,port lincoln,22,AU,few clouds,67,-34.7333,135.8667,64.42,0.0,0.0,12.3
220,turayf,0,SA,clear sky,81,31.6725,38.6637,46.65,0.0,0.0,13.8
221,yei,82,SS,broken clouds,56,4.095,30.6779,74.5,0.0,0.0,0.78
222,kaeo,94,NZ,overcast clouds,87,-35.1,173.7833,74.32,0.0,0.0,9.42
223,rio gallegos,0,AR,clear sky,62,-51.6226,-69.2181,55.45,0.0,0.0,5.75
224,ritchie,100,ZA,overcast clouds,75,-29.038,24.6028,63.61,0.0,0.0,15.12
225,naze,37,JP,scattered clouds,56,28.3667,129.4833,67.12,0.0,0.0,5.17
226,gat,98,IL,overcast clouds,44,31.61,34.7642,63.09,0.0,0.0,3.94
227,oranjestad,20,AW,few clouds,83,12.524,-70.027,80.55,0.0,0.0,4.0
228,warwick,20,US,few clouds,86,41.7001,-71.4162,45.34,0.0,0.0,3.44
229,kang,100,BW,overcast clouds,59,-23.6752,22.7876,73.74,0.0,0.0,8.23
230,touros,3,BR,clear sky,77,-5.1989,-35.4608,81.5,0.0,0.0,15.37
231,jalu,13,LY,few clouds,32,29.0331,21.5482,53.49,0.0,0.0,5.5
232,snezhnogorsk,100,RU,overcast clouds,76,69.1933,33.2531,22.78,0.0,0.0,11.43
